   2,  77,   0,   0,       0
   2,  80,   0,   0,      80
   2,  46,   0,   0,      27
   1,  87,  48,   0,       0
   1,  79,  27,   0,       0
   1,  94,  27,   0,       0
   2,   0,  80,   0,       0
   1,  39,  48,   0,     200
   2,  87,   0,   0,      22
   1,  87,  48,   0,      18
   2,  39,   0,   0,      22
   2,  87,   0,   0,       4
   1,  84,  48,   0,       0
   1,  70,  80,   0,       0
   1,  39,  75,   0,     120
   2,  70,   0,   0,      13
   1,  70,  80,   0,     107
   2,  84,   0,   0,       0
   2,  39,   0,   0,      13
   2,  70,   0,   0,      13
   1,  87,  48,   0,       0
   1,  70,  80,   0,       0
   1,  39,  48,   0,     240
   2,  70,   0,   0,       0
   2,  39,   0,   0,      27
   1,  70,  80,   0,       0
   1,  39,  60,   0,     160
   2,  79,   0,   0,       0
   2,  94,   0,   0,      20
   2,  39,   0,   0,      20
   1,  39,  48,   0,      13
   2,  87,   0,   0,      27
   2,  70,   0,   0,      20
   2,  39,   0,   0,       7
   1,  87,  48,   0,       0
   1,  79,  36,   0,       0
   1,  82,  36,   0,       0
   1,  84,  36,   0,       0
   1,  70,  80,   0,       0
   1,  39,  75,   0,     200
   2,  87,   0,   0,      22
   1,  87,  48,   0,      18
   2,  70,   0,   0,       0
   2,  39,   0,   0,      22
   2,  87,   0,   0,       4
   1,  84,  48,   0,       0
   1,  70,  80,   0,       0
   1,  39,  75,   0,     240
   2,  84,   0,   0,       0
   2,  39,   0,   0,      27
   1,  84,  60,   0,       0
   1,  87,  60,   0,       0
   1,  39,  48,   0,     213
   2,  70,   0,   0,      27
   2,  84,   0,   0,       0
   2,  87,   0,   0,       0
   2,  39,   0,   0,      27
   1,  94,  60,   0,       0
   1,  91,  60,   0,       0
   1,  67,  80,   0,       0
   1,  39,  60,   0,     160
   2,  79,   0,   0,       0
   2,  82,   0,   0,       0
   2,  84,   0,   0,       0
   2,  39,   0,   0,      18
   1,  39,  48,   0,      62
   2,  94,   0,   0,       0
   2,  91,   0,   0,       0
   2,  67,   0,   0,      18
   2,  39,   0,   0,       9
   1,  89,  48,   0,       0
   1,  70,  27,   0,       0
   1,  73,  27,   0,       0
   1,  77,  27,   0,       0
   1,  65,  80,   0,       0
   1,  34,  48,   0,     240
   2,  34,   0,   0,      27
   1,  46,  75,   0,     180
   2,  46,   0,   0,      20
   1,  46,  48,   0,      60
   2,  46,   0,   0,       7
   1,  46,  48,   0,     240
   2,  46,   0,   0,      27
   1,  46,  75,   0,     160
   2,  70,   0,   0,       0
   2,  73,   0,   0,       0
   2,  77,   0,   0,      80
   2,  46,   0,   0,      27
   1,  73,  36,   0,       0
   1,  80,  36,   0,       0
   1,  84,  36,   0,       0
   1,  46,  48,   0,     240
   2,  46,   0,   0,      27
   1,  46,  60,   0,     240
   2,  46,   0,   0,      27
   1,  46,  48,   0,     187
   2,  65,   0,   0,      53
   2,  46,   0,   0,      27
   2,   0,  80,   0,       0
   1,  46,  75,   0,     160
   2,  89,   0,   0,       0
   2,  73,   0,   0,       0
   2,  80,   0,   0,       0
   2,  84,   0,   0,      80
   2,  46,   0,   0,      27
   1,  87,  48,   0,       0
   1,  91,  48,   0,       0
   1,  94,  48,   0,       0
   2,   0,  48,   0,       0
   2,   0,  80,   0,       0
   1,  39,  48,   0,     240
   2,  39,   0,   0,      27
   1,  82,  48,   0,       0
   1,  70,  80,   0,       0
   1,  39,  75,   0,     120
   2,  82,   0,   0,       0
   2,  70,   0,   0,      13
   1,  82,  48,   0,       0
   1,  70,  80,   0,     120
   2,  82,   0,   0,       0
   2,  70,   0,   0,      13
   1,  82,  48,   0,       0
   1,  70,  80,   0,     213
   2,  39,   0,   0,      27
   2,  82,   0,   0,       0
   2,  70,   0,   0,      27
   1,  82,  48,   0,       0
   1,  70,  80,   0,       0
   1,  39,  48,   0,      74
   2,  82,   0,   0,       8
   1,  82,  48,   0,      55
   2,  82,   0,   0,       6
   1,  82,  48,   0,      16
   2,  87,   0,   0,       0
   2,  91,   0,   0,       0
   2,  94,   0,   0,      21
   2,  82,   0,   0,       4
   1,  82,  48,   0,      18
   2,  82,   0,   0,       2
   1,  82,  48,   0,      18
   2,  82,   0,   0,       2
   1,  82,  48,   0,      14
   2,  70,   0,   0,       0
   2,  39,   0,   0,       4
   2,  82,   0,   0,       2
   1,  82,  48,   0,      18
   2,  82,   0,   0,       2
   1,  96,  48,   0,       0
   1,  99,  48,   0,       0
   1, 102,  48,   0,       0
   1,  82,  48,   0,       0
   1,  70,  80,   0,       0
   1,  44,  48,   0,     240
   2,  70,   0,   0,       0
   2,  44,   0,   0,      27
   1,  72,  80,   0,       0
   1,  46,  60,   0,       8
   2,  82,   0,   0,      30
   1,  82,  48,   0,     137
   2,  82,   0,   0,      15
   1,  84,  48,   0,      46
   2,  84,   0,   0,       4
   2,  72,   0,   0,       0
   2,  46,   0,   0,       1
   1,  82,  48,   0,      25
   1,  72,  80,   0,       0
   1,  48,  48,   0,      20
   2,  82,   0,   0,       5
   1,  80,  48,   0,      46
   2,  80,   0,   0,       5
   1,  78,  48,   0,      46
   2,  78,   0,   0,       5
   1,  85,  48,   0,      91
   2,  85,   0,   0,      10
   1,  84,  48,   0,      11
   2,  48,   0,   0,      27
   1,  44,  60,   0,     160
   2,  96,   0,   0,       0
   2,  99,   0,   0,       0
   2, 102,   0,   0,      53
   2,  72,   0,   0,      23
   2,  84,   0,   0,       4
   2,  44,   0,   0,      27
   1,  77,  48,   0,       0
   1,  80,  48,   0,       0
   2,   0,  80,   0,       0
   1,  41,  48,   0,     240
   2,  41,   0,   0,      27
   1,  68,  80,   0,       0
   1,  41,  75,   0,     120
   2,  68,   0,   0,      13
   1,  68,  80,   0,      80
   2,  77,   0,   0,       0
   2,  80,   0,   0,      40
   2,  68,   0,   0,      13
   1,  73,  36,   0,       0
   1,  68,  80,   0,     160
   2,  73,   0,   0,      18
   1,  77,  36,   0,      14
   2,  68,   0,   0,      21
   1,  68,  80,   0,       0
   2,  41,   0,   0,      53
   1,  41,  48,   0,      71
   2,  77,   0,   0,      18
   1,  61,  36,   0,     151
   2,  68,   0,   0,       0
   2,  41,   0,   0,       9
   2,  61,   0,   0,      18
   1,  82,  48,   0,       0
   1,  68, 125,   0,       0
   1,  39,  48,   0,      40
   2,  82,   0,   0,       4
   1,  78,  48,   0,      40
   2,  78,   0,   0,       4
   1,  75,  48,   0,      40
   2,  75,   0,   0,       4
   1,  82,  48,   0,       0
   2,  68,   0,   0,      15
   1,  68, 125,   0,      25
   2,  82,   0,   0,       4
   1,  78,  48,   0,      40
   2,  78,   0,   0,       4
   1,  75,  48,   0,      18
   2,  39,   0,   0,      15
   2,  68,   0,   0,       7
   2,  75,   0,   0,       4
   1,  82,  48,   0,       0
   1,  66, 100,   0,       0
   1,  39,  75,   0,      40
   2,  82,   0,   0,       4
   1,  78,  48,   0,      40
   2,  78,   0,   0,       4
   1,  75,  48,   0,      40
   2,  75,   0,   0,       4
   1,  82,  48,   0,      40
   2,  82,   0,   0,       4
   1,  78,  48,   0,      40
   2,  78,   0,   0,       4
   1,  75,  48,   0,      18
   2,  66,   0,   0,      22
   2,  75,   0,   0,       4
   1,  75,  48,   0,       0
   1,  78,  48,   0,       0
   1,  82,  48,   0,       0
   1,  66, 100,   0,     120
   2,  66,   0,   0,      13
